exam_id,class_section_id,subject_id,exam_date,start_time,max_marks,room,marks_locked_at,marks_locked_by,school_id,id,created_at,updated_at
24,48,32,2026-07-07,09:00:00,5.00,,,,36,308,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,48,33,2026-07-08,09:00:00,5.00,,,,36,309,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,48,34,2026-07-09,09:00:00,5.00,,,,36,310,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,48,35,2026-07-10,09:00:00,5.00,,,,36,311,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,48,36,2026-07-11,09:00:00,5.00,,,,36,312,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,48,40,2026-07-12,09:00:00,5.00,,,,36,313,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,49,32,2026-07-07,09:00:00,5.00,,,,36,314,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,49,33,2026-07-08,09:00:00,5.00,,,,36,315,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,49,34,2026-07-09,09:00:00,5.00,,,,36,316,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,49,35,2026-07-10,09:00:00,5.00,,,,36,317,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,49,36,2026-07-11,09:00:00,5.00,,,,36,318,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,49,40,2026-07-12,09:00:00,5.00,,,,36,319,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,50,32,2026-07-07,09:00:00,5.00,,,,36,320,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,50,33,2026-07-08,09:00:00,5.00,,,,36,321,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,50,34,2026-07-09,09:00:00,5.00,,,,36,322,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,50,35,2026-07-10,09:00:00,5.00,,,,36,323,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,50,36,2026-07-11,09:00:00,5.00,,,,36,324,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,50,40,2026-07-12,09:00:00,5.00,,,,36,325,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,51,32,2026-07-07,09:00:00,5.00,,,,36,326,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,51,33,2026-07-08,09:00:00,5.00,,,,36,327,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,51,34,2026-07-09,09:00:00,5.00,,,,36,328,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,51,35,2026-07-10,09:00:00,5.00,,,,36,329,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,51,36,2026-07-11,09:00:00,5.00,,,,36,330,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,51,40,2026-07-12,09:00:00,5.00,,,,36,331,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,52,32,2026-07-07,09:00:00,5.00,,,,36,332,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,52,33,2026-07-08,09:00:00,5.00,,,,36,333,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,52,34,2026-07-09,09:00:00,5.00,,,,36,334,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,52,35,2026-07-10,09:00:00,5.00,,,,36,335,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,52,36,2026-07-11,09:00:00,5.00,,,,36,336,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,52,40,2026-07-12,09:00:00,5.00,,,,36,337,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,53,32,2026-07-07,09:00:00,5.00,,,,36,338,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,53,33,2026-07-08,09:00:00,5.00,,,,36,339,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,53,34,2026-07-09,09:00:00,5.00,,,,36,340,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,53,38,2026-07-10,09:00:00,5.00,,,,36,341,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,53,37,2026-07-11,09:00:00,5.00,,,,36,342,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,53,39,2026-07-12,09:00:00,5.00,,,,36,343,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,54,32,2026-07-07,09:00:00,5.00,,,,36,344,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,54,33,2026-07-08,09:00:00,5.00,,,,36,345,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,54,34,2026-07-09,09:00:00,5.00,,,,36,346,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,54,38,2026-07-10,09:00:00,5.00,,,,36,347,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,54,37,2026-07-11,09:00:00,5.00,,,,36,348,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,54,39,2026-07-12,09:00:00,5.00,,,,36,349,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,55,32,2026-07-07,09:00:00,5.00,,,,36,350,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,55,33,2026-07-08,09:00:00,5.00,,,,36,351,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,55,34,2026-07-09,09:00:00,5.00,,,,36,352,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,55,38,2026-07-10,09:00:00,5.00,,,,36,353,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,55,37,2026-07-11,09:00:00,5.00,,,,36,354,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,55,39,2026-07-12,09:00:00,5.00,,,,36,355,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,56,32,2026-07-07,09:00:00,5.00,,,,36,356,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,56,33,2026-07-08,09:00:00,5.00,,,,36,357,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,56,34,2026-07-09,09:00:00,5.00,,,,36,358,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,56,38,2026-07-10,09:00:00,5.00,,,,36,359,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,56,37,2026-07-11,09:00:00,5.00,,,,36,360,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,56,39,2026-07-12,09:00:00,5.00,,,,36,361,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,57,32,2026-07-07,09:00:00,5.00,,,,36,362,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,57,33,2026-07-08,09:00:00,5.00,,,,36,363,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,57,34,2026-07-09,09:00:00,5.00,,,,36,364,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,57,38,2026-07-10,09:00:00,5.00,,,,36,365,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,57,37,2026-07-11,09:00:00,5.00,,,,36,366,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
24,57,39,2026-07-12,09:00:00,5.00,,,,36,367,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,48,32,2026-07-21,09:00:00,5.00,,,,36,368,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,48,33,2026-07-22,09:00:00,5.00,,,,36,369,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,48,34,2026-07-23,09:00:00,5.00,,,,36,370,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,48,35,2026-07-24,09:00:00,5.00,,,,36,371,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,48,36,2026-07-25,09:00:00,5.00,,,,36,372,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,48,40,2026-07-26,09:00:00,5.00,,,,36,373,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,49,32,2026-07-21,09:00:00,5.00,,,,36,374,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,49,33,2026-07-22,09:00:00,5.00,,,,36,375,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,49,34,2026-07-23,09:00:00,5.00,,,,36,376,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,49,35,2026-07-24,09:00:00,5.00,,,,36,377,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,49,36,2026-07-25,09:00:00,5.00,,,,36,378,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,49,40,2026-07-26,09:00:00,5.00,,,,36,379,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,50,32,2026-07-21,09:00:00,5.00,,,,36,380,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,50,33,2026-07-22,09:00:00,5.00,,,,36,381,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,50,34,2026-07-23,09:00:00,5.00,,,,36,382,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,50,35,2026-07-24,09:00:00,5.00,,,,36,383,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,50,36,2026-07-25,09:00:00,5.00,,,,36,384,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,50,40,2026-07-26,09:00:00,5.00,,,,36,385,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,51,32,2026-07-21,09:00:00,5.00,,,,36,386,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,51,33,2026-07-22,09:00:00,5.00,,,,36,387,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,51,34,2026-07-23,09:00:00,5.00,,,,36,388,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,51,35,2026-07-24,09:00:00,5.00,,,,36,389,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,51,36,2026-07-25,09:00:00,5.00,,,,36,390,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,51,40,2026-07-26,09:00:00,5.00,,,,36,391,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,52,32,2026-07-21,09:00:00,5.00,,,,36,392,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,52,33,2026-07-22,09:00:00,5.00,,,,36,393,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,52,34,2026-07-23,09:00:00,5.00,,,,36,394,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,52,35,2026-07-24,09:00:00,5.00,,,,36,395,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,52,36,2026-07-25,09:00:00,5.00,,,,36,396,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,52,40,2026-07-26,09:00:00,5.00,,,,36,397,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,53,32,2026-07-21,09:00:00,5.00,,,,36,398,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,53,33,2026-07-22,09:00:00,5.00,,,,36,399,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,53,34,2026-07-23,09:00:00,5.00,,,,36,400,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,53,38,2026-07-24,09:00:00,5.00,,,,36,401,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,53,37,2026-07-25,09:00:00,5.00,,,,36,402,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,53,39,2026-07-26,09:00:00,5.00,,,,36,403,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,54,32,2026-07-21,09:00:00,5.00,,,,36,404,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,54,33,2026-07-22,09:00:00,5.00,,,,36,405,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,54,34,2026-07-23,09:00:00,5.00,,,,36,406,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,54,38,2026-07-24,09:00:00,5.00,,,,36,407,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,54,37,2026-07-25,09:00:00,5.00,,,,36,408,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,54,39,2026-07-26,09:00:00,5.00,,,,36,409,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,55,32,2026-07-21,09:00:00,5.00,,,,36,410,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,55,33,2026-07-22,09:00:00,5.00,,,,36,411,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,55,34,2026-07-23,09:00:00,5.00,,,,36,412,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,55,38,2026-07-24,09:00:00,5.00,,,,36,413,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,55,37,2026-07-25,09:00:00,5.00,,,,36,414,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,55,39,2026-07-26,09:00:00,5.00,,,,36,415,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,56,32,2026-07-21,09:00:00,5.00,,,,36,416,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,56,33,2026-07-22,09:00:00,5.00,,,,36,417,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,56,34,2026-07-23,09:00:00,5.00,,,,36,418,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,56,38,2026-07-24,09:00:00,5.00,,,,36,419,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,56,37,2026-07-25,09:00:00,5.00,,,,36,420,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,56,39,2026-07-26,09:00:00,5.00,,,,36,421,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,57,32,2026-07-21,09:00:00,5.00,,,,36,422,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,57,33,2026-07-22,09:00:00,5.00,,,,36,423,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,57,34,2026-07-23,09:00:00,5.00,,,,36,424,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,57,38,2026-07-24,09:00:00,5.00,,,,36,425,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,57,37,2026-07-25,09:00:00,5.00,,,,36,426,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
25,57,39,2026-07-26,09:00:00,5.00,,,,36,427,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,48,32,2026-08-04,09:00:00,80.00,,,,36,428,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,48,33,2026-08-05,09:00:00,80.00,,,,36,429,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,48,34,2026-08-06,09:00:00,80.00,,,,36,430,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,48,35,2026-08-07,09:00:00,80.00,,,,36,431,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,48,36,2026-08-08,09:00:00,80.00,,,,36,432,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,48,40,2026-08-09,09:00:00,80.00,,,,36,433,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,49,32,2026-08-04,09:00:00,80.00,,,,36,434,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,49,33,2026-08-05,09:00:00,80.00,,,,36,435,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,49,34,2026-08-06,09:00:00,80.00,,,,36,436,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,49,35,2026-08-07,09:00:00,80.00,,,,36,437,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,49,36,2026-08-08,09:00:00,80.00,,,,36,438,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,49,40,2026-08-09,09:00:00,80.00,,,,36,439,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,50,32,2026-08-04,09:00:00,80.00,,,,36,440,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,50,33,2026-08-05,09:00:00,80.00,,,,36,441,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,50,34,2026-08-06,09:00:00,80.00,,,,36,442,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,50,35,2026-08-07,09:00:00,80.00,,,,36,443,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,50,36,2026-08-08,09:00:00,80.00,,,,36,444,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
26,50,40,2026-08-09,09:00:00,80.00,,,,36,445,2026-09-21 13:42:20.897635+05:30,2026-09-21 13:42:20.897635+05:30
